id,isi_berita,label
175,"Jakarta - KAI Properti melakukan pemeliharaan Listrik Aliran Atas (LAA) di wilayah Daerah Operasi 1 Jakarta sepanjang 513,926 kilometer. Pemeliharaan mencakup 15 resor di wilayah Jabodetabek dan melibatkan 78 pekerja. Manager Corporate Communication KAI Properti, Bramantya Candrika, mengatakan pemeliharaan rutin dilakukan untuk memastikan jaringan LAA tetap dalam kondisi baik dan siap mendukung operasional Kereta Rel Listrik (KRL) Jabodetabek. ""Operasional kereta api didukung oleh berbagai infrastruktur yang harus dijaga kondisinya secara berkelanjutan. Pemeliharaan LAA dilakukan secara rutin sebagai bagian dari upaya memastikan sistem elektrifikasi tetap berfungsi dengan baik dan dapat mendukung kebutuhan perjalanan kereta api setiap harinya,"" ujar Bram dalam keterangan tertulis, Selasa (8/9/2026). SCROLL TO CONTINUE WITH CONTENT Pemeliharaan meliputi pemeriksaan jaringan, perbaikan komponen, dan pengadaan material jika diperlukan. Pekerjaan dilakukan rutin sepanjang tahun dengan menyesuaikan jadwal operasional KRL. Pemeliharaan mencakup 15 resor, yakni Rangkasbitung, Parung Panjang, Serpong, Tanah Abang, Duri, Jakarta Kota, Pasar Senen, Bandara Soekarno - Hatta (Basoetta), Manggarai, Jatinegara, Cikarang, Pasar Minggu, Depok, Bogor, dan Nambo. ADVERTISEMENT KAI Properti juga melaksanakan penggantian 180 isolator Engineering, Procurement, and Construction(EPC) pada sejumlah petak jalur KRL Jabodetabek. Hingga saat ini, progres pekerjaan penggantian isolator tersebut telah mencapai sekitar 70%. Penggantian dilakukan terhadap isolator yang telah mencapai masa pakai. Isolator adalah komponen dalam sistem LAA yang berfungsi sebagai penyekat antara penghantar listrik dan struktur pendukungnya untuk menjaga keamanan dan keandalan sistem elektrifikasi. ""Setiap komponen memiliki masa pakai dan kondisi yang perlu dipantau secara berkala. Karena itu, selain melakukan pemeriksaan dan pemeliharaan rutin, kami juga melakukan penggantian terhadap komponen yang telah mencapai masa pakainya. Pekerjaan ini dilakukan secara bertahap dengan tetap memperhatikan aspek keselamatan dan kelancaran operasional perjalanan kereta api,"" terang Bram. Pekerjaan penggantian isolator dilakukan di sejumlah petak jalur, antara lain Cikoya-Maja, Emplasemen Maja, Daru-Tenjo, Pondok Ranji-Jurangmangu, Sudimara-Rawabuntu, Tanah Abang-Palmerah, Angke-Kampung Bandan, Buaran-Klender Baru, Cawang-Duren Kalibata, Lenteng Agung-Universitas Pancasila, Universitas Pancasila-Universitas Indonesia, Citayam-Bogor, serta sejumlah lokasi lainnya. ""Kami akan terus memastikan pemeliharaan dan peningkatan infrastruktur dilakukan sesuai dengan kebutuhan operasional, dengan tetap mengutamakan aspek keselamatan dan kualitas pekerjaan. Kami berharap upaya ini dapat terus mendukung kesiapan infrastruktur dalam menunjang operasional perjalanan kereta api,"" tutup Bram. (hns/hns) ... Tautan telah disalin pemeliharaan listrik aliran atas kai properti kereta rel listrik jabodetabek infrastruktur kereta api isolator epc keselamatan operasional pemeliharaan rutin elektrifikasi kereta progres pekerjaan krl",finance
176,"Jakarta - Kebijakan mengolah sampah menjadi energi yang bisa dimanfaatkan masyarakat terus berjalan. Salah satunya adalah mengolah sampah menjadi solar dan bensin ""Sampah plastik khususnya bisa menghasilkan BBM terbarukan. Jadi istilah kami adalah bahan bakar minyak terbarukan yang bisa diolah dengan sistem pirolisis dari plastik tersebut untuk menjadi solar maupun bensin,"" ujar Direktur Jenderal Energi Baru, Terbarukan, dan Konservasi Energi, Kementerian ESDM Eniya Listiani Dewi dalam rapat dengan Komisi XII DPR, Selasa (8/9/2026). Saat ini Kementerian ESDM mengidentifikasi kualitas BBM yang dihasilkan dari proses tersebut. Pasalnya, setiap lokasi dari pengolahan sampah tersebut menghasilkan kualitas yang berbeda. SCROLL TO CONTINUE WITH CONTENT Pemerintah juga tengah menyiapkan mekanisme perizinan untuk pengembangan usaha tersebut. ""Jadi cukup izin, nanti kita verifikasi, lalu kita berikan izin dan bisa B2B. Jadi bisa menjual bahan bakar minyak terbarukan ini secara komersial,"" terang Eniya. ADVERTISEMENT ""Lalu tentang produk sampah lainnya, biogas, ini bahan bahan bakar juga, yang saat ini mungkin trending ya, biogas menjadi biometana. Karena pengurangan emisi yang sangat signifikan, mendapatkan harga karbon yang lebih banyak, biometana ini mulai ingin dikomersialisasikan. Izinnya sudah ada dari Kementerian ESDM sejak 2024 akhir, cukup hanya izin produksi saja, nanti bisa B2B,"" sambung Eniya. Sebelumnya, Menteri Koordinator Bidang Pangan Zulkifli Hasan menyampaikan bahwa TNI akan terlibat dalam pengolahan sampah menjadi BBM. ""Kita juga terima kasih kepada Bapak Maruli TNI Angkatan Darat yang akan membantu kita untuk mengubah (sampah) yang sudah lama. Sampah ini kan hanya baru datang. Kota Bekasi ini ada yang baru datang sampahnya 1.800 ton. Tapi yang menjadi gunung itu banyak. Nah, yang jadi gunung itu akan dikelola TNI nanti kerja sama akan pirolisis, jadi minyak,"" ujar Zulhas di Bekasi, Rabu (26/8/2026). Di tempat yang sama, Kepala Staf Angkatan Darat (Kasad) Jenderal TNI Maruli Simanjuntak mengatakan bahwa pihaknya bersama mitra pilihannya akan fokus mengolah sampah lama yang sudah menggunung. Sementara saat ini pemerintah mengelola PSEL. ""Yang kami akan olah adalah timbunan-timbunan sampah lama. Yang inilah yang mungkin sampai dengan sekarang masih belum ada yang bisa memilah ini. Kebetulan ada yang bisa dari partner kami, dari Pak Agus, Pak Agus itu dari pengelola, salah satu dirut di pengembang ini yang mampu mengerjakan ini. Jadi nanti dari sampah lama ini bisa 1.000 ton per hari diproses,"" katanya. Maruli menyampaikan dalam proyek ini pihaknya membutuhkan lahan mencapai 5 hektare untuk fasilitas utama ditambah area pre treatment sekitar setengah hektare di tiap tempatnya. Dari lahan tersebut, ia memperkirakan dapat mengolah sampah lama 1.000 ton per hari. ""Kalau itu bisa ada lahannya, bagaimana teknis penggunaannya, ini yang mungkin nanti saya akan ulas sedikit, kami bisa segera kerjakan. Jadi itu intinya,"" katanya. Maruli menambahkan, proyek ini akan berlangsung di Bantar Gebang, Sumur Baru (Bekasi), Galuga Bogor, Sari Mukti Bandung, dan Jatibarang, Semarang. Ia mengatakan dalam proses ini, pihaknya masih menemui berbagai kendala, mulai dari belum tersedianya lahan, proses perizinan, hingga penjualan hasil olahan sampah yang nantinya menjadi solar. ""Jadi intinya kalau ini sudah bisa diselesaikan masalah perizinan, mungkin satu tahun pabrik-pabrik ini bisa jalan Pak. Jadi ini sudah kami kerjakan dari sejak April perintah dari Presiden itu, sampai dengan sekarang masalah tempat kami belum bisa dapatkan. Kalau ini sudah bisa selesai, kita go paling lama satu tahun, pabrik sudah siap untuk bisa mengolah sampah seribu ton per hari di setiap titik,"" terangnya. (hns/hns) ... Tautan telah disalin pengolahan sampah energi terbarukan bbm terbarukan pirolisis biogas kementerian esdm pengurangan emisi solar tni pengelolaan sampah",finance
177,"Jakarta - Punya sertifikat Brevet Pajak A dan B memang jadi nilai tambah di dunia kerja. Bagi sebagian tax staff dan konsultan pajak, sertifikat itu terasa belum cukup untuk bersaing di posisi yang menangani klien atau perusahaan berskala multinasional. Persoalannya, materi Brevet A dan B umumnya fokus pada perpajakan domestik. Ketika berhadapan dengan kasus lintas negara, seperti perhitungan pajak berganda atau transfer pricing, kompetensi yang sudah dimiliki sering belum cukup menjawab kebutuhan pekerjaan sehari-hari. Di sinilah Brevet Pajak C hadir sebagai jenjang lanjutan yang relevan. Program dari Piranha Smart Center bersama Education Visionary Lab ini dirancang khusus membahas perpajakan tingkat internasional, mencakup pajak berganda, pemajakan penghasilan luar negeri, kredit pajak luar negeri, hingga mekanisme transfer pricing secara aplikatif. SCROLL TO CONTINUE WITH CONTENT Batch 26 ini berlangsung online via Zoom mulai Senin, 14 September 2026 sampai Selasa, 29 September 2026, dengan pertemuan rutin setiap Senin dan Selasa pukul 18.30 hingga 20.30 WIB. Peserta mengikuti enam kali sesi pembelajaran plus satu ujian teori di akhir program. Selain sertifikat Brevet C, peserta yang mengambil paket sertifikasi juga berkesempatan meraih gelar non akademik Certified Professional Tax Technician (CPTT), yang bisa memperkuat portofolio profesional di bidang perpajakan. ADVERTISEMENT Materi disampaikan lewat pemaparan konsep, studi kasus dari berbagai subjek dan objek pajak, latihan soal, hingga sesi diskusi dan tanya jawab. Pendekatan ini dirancang supaya peserta bisa langsung menerapkan materi dalam pekerjaan sehari-hari, bukan sekadar memahami teori di ruang kelas. Program ini terbuka untuk lulusan Brevet A dan B, staf keuangan, konsultan pajak, hingga pelaku usaha ekspor impor. Daftarkan dirimu sekarang melalui detikevent ! (hns/hns) ... Tautan telah disalin brevet pajak sertifikasi pajak pajak internasional transfer pricing pajak berganda pendidikan perpajakan konsultan pajak pelatihan pajak certified professional tax technician piranha smart center",finance
178,"Jakarta - Bisnis yang beroperasi lintas negara punya satu tantangan yang sering diremehkan, kepatuhan pajak internasional. Berbeda dari pajak domestik biasa, aspek ini melibatkan perjanjian pajak berganda, transfer pricing, hingga aturan pemajakan penghasilan luar negeri yang jarang dikuasai staf pajak level dasar. Akibatnya, banyak perusahaan multinasional kesulitan mencari tenaga yang benar-benar paham perpajakan lintas batas negara. Staf yang hanya menguasai Brevet A dan B belum tentu siap menangani kasus pajak internasional yang jauh lebih kompleks. Kebutuhan ini yang menjadi dasar program Pelatihan Brevet Pajak C + Sertifikasi CPTT dari Piranha Smart Center bersama Education Visionary Lab. SCROLL TO CONTINUE WITH CONTENT Berbeda dari Brevet A dan B yang membahas perpajakan domestik, tingkat C ini khusus mendalami kebijakan perpajakan multinasional, mulai dari pajak internasional, pajak berganda, kredit pajak luar negeri, sampai transfer pricing. Batch ke-26 ini digelar online melalui Zoom, dimulai Senin, 14 September 2026 hingga Selasa, 29 September 2026, dengan jadwal setiap Senin dan Selasa pukul 18.30 sampai 20.30 WIB. Total enam kali pertemuan ditambah satu ujian teori pilihan ganda melengkapi rangkaian pelatihan ini. ADVERTISEMENT Peserta yang lulus berhak mendapat sertifikat pelatihan Brevet C, dan bagi yang mengambil paket sertifikasi, juga memperoleh gelar non akademik Certified Professional Tax Technician (CPTT) yang diterbitkan Asosiasi Teknisi Perpajakan Indonesia dengan izin resmi Kemenkumham. Peserta juga mendapat akses e-modul, video recording pembelajaran, latihan soal persiapan ujian, serta konsultasi selama dan pasca pelatihan berlangsung. Program ini cocok untuk lulusan Brevet A dan B, staf administrasi keuangan, tax konsultan, hingga pelaku usaha yang menangani ekspor impor di perusahaan multinasional. Pendaftaran sudah dibuka, daftarkan dirimu sekarang melalui detikevent ! (hns/hns) ... Tautan telah disalin perusahaan multinasional pajak internasional pelatihan pajak brevet pajak c sertifikasi cptt kepatuhan pajak transfer pricing pajak berganda staf pajak pendidikan perpajakan",finance
179,"Jakarta - Menteri Keuangan Purbaya Yudhi Sadewa buka suara soal Satuan Pelayanan Pemenuhan Gizi (SPPG) atau dapur program Makan Bergizi Gratis (MBG). Purbaya mengaku telah mengerahkan tim dari Direktorat Jenderal Perbendaharaan Kementerian Keuangan memonitor dapur MBG seluruh Indonesia. Langkah ini diambil dalam rangka mengawasi penggunaan anggaran pada setiap dapur MBG. Jika ada dapur yang terbukti menyalahgunakan anggaran, maka langsung dilaporkan ke Badan Gizi Nasional (BGN). SCROLL TO CONTINUE WITH CONTENT Purbaya menegaskan, apabila setelah dilaporkan ke BGN tetap tidak ada perubahan, maka anggaran akan dikurangi. ""Jadi saya kerahkan orang Dirjen Perbendaharaan di seluruh Indonesia untuk memonitor secara berkala SPPG-SPPG yang ada di setiap daerah Indonesia. Itu akan menjadi penambahan tentang pelaksanaan program itu, nanti kalau ada yang ngaco-ngaco kita kasih masukkan ke BGN bahwa di satu tempat SPPG tertentu melakukan kesalahan dan kalau nggak didengar kita kurangin anggarannya,"" jelas Purbaya di kawasan Sunter, Jakarta Utara, Selasa (8/9/2026). ADVERTISEMENT Purbaya menambahkan, di sisi lain, BGN telah melakukan efisiensi anggaran menjadi Rp 240 triliun dari Rp 330 triliun. Anggaran program MBG juga masih berpeluang dipangkas kembali. Tahun ini, menurut perkiraan Purbaya dari total anggaran BGN yang telah dipangkas, hanya terpakai di bawah Rp 200 triliun. ""Jadi kepala BKN yang baru orangnya cukup bagus ya, bagus malah. Itu sudah melakukan efisiensi Implementasi program itu, sudah ada penghematan yang besar. Tahun ini kan tadinya anggarannya Rp 330 triliun, turun ke Rp 270 triliun, Rp 240 triliun. Saya pikir tahun ini implementasinya akan di bawah itu, di bawah Rp 200 triliun mungkin dugaan saya,"" jelas Purbaya. (hns/hns) ... Tautan telah disalin purbaya yudhi sadewa makan bergizi gratis satuan pelayanan pemenuhan gizi pengawasan anggaran kementerian keuangan badan gizi nasional efisiensi anggaran program gizi monitoring dapur mbg dapur mbg",finance
180,"Jakarta - Menteri Keuangan Purbaya Yudhi Sadewa, menyiapkan kebijakan baru untuk memenuhi kebutuhan anggaran pembangunan pemerintah daerah (Pemda). Kebijakan baru ini nantinya akan melibatkan PT Sarana Multi Infrastruktur (Persero) atau SMI. SMI merupakan special mission vehicle (SMV) kementerian keuangan. Purbaya mengatakan, kebutuhan anggaran pembangunan Pemda bisa diajukan melalui pinjaman ke SMI. Selanjutnya pemda bisa memenuhi kewajiban pinjaman tersebut melalui dana bagi hasil (DBH). DBH merupakan bagian dana transfer ke daerah (TKD) yang disalurkan pemerintah pusat. SCROLL TO CONTINUE WITH CONTENT ""Kalau emang daerahnya betul-betul perlu bikin infrastruktur, ya pinjaman ke PT SMI, nanti dibayar pakai sebagian DBH itu,"" ungkap Purbaya kepada wartawan di kawasan Sunter, Jakarta Utara, Selasa (8/9/2026). Namun begitu, Purbaya mengatakan ada program infrastruktur yang tidak dijalankan sejumlah pemda salah satunya pembangunan jembatan. Hal ini juga yang mendorong pemerintah pusat untuk membentuk program 1.000 jembatan. ADVERTISEMENT ""Misalnya jembatan yang enggak ada, segala macam. Makanya dibuat program 1.000 jembatan, program pembangunan jembatan darurat itu, yang dibangun oleh tentara,"" jelasnya. Purbaya menambahkan, kebijakan tersebut sudah masuk dalam tahap sosialisasi. Ia menekankan, skema pendanaan ini dibentuk untuk memastikan anggaran daerah betul-betul dimanfaatkan. ""Jadi nanti barangnya betul-betul jadi barang,"" pungkasnya. (ahi/hns) ... Tautan telah disalin kebijakan anggaran pembangunan daerah pt sarana multi infrastruktur smi purbaya",finance
181,"Jakarta - Perbankan nasional siap memungut pajak atas transaksi digital luar negeri. Hal tersebut dipastikan setelah melakukan berbagai tes terhadap puluhan perbankan domestik. Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa, mengatakan implementasi kebijakan ini akan dimulai oleh Himpunan Bank Milik Negara (Himbara). Kebijakan ini rencananya akan diimplementasikan pada 10 September 2026. ""Sudah siap semua, peserta sudah dites, kita sudah tes berapa puluh bank-bank. Himbara akan segera mulai jalan. Nanti akan kita implementasi ke bank-bank lain secara bertahap,"" ujar Purbaya kepada wartawan di kawasan Sunter, Jakarta Utara, Selasa (8/9/2026). SCROLL TO CONTINUE WITH CONTENT Purbaya mengatakan, ada empat bank plat merah yang siap mengimplementasikan kebijakan tersebut. Meski begitu, ia mengaku belum melihat berapa besar potensi dari pemungutan pajak tersebut. ""Saya belum bisa hitung, karena itu akan ditarik dari yang sebelumnya belum kita tarik. Jadi saya gak tau potensinya. Kalau janji vendornya sih gede, cuman saya sangsi Itu akan terbukti dalam waktu dekat. Jadi saya harus hati-hati untuk prediksi potensi dari situ,"" pungkasnya. ADVERTISEMENT Sebagai informasi, kebijakan ini masuk dalam Sistem Pemungutan Pajak atas Transaksi Digital Luar Negeri (SPP-TDLN) yang rencananya diterapkan pada 10 September 2026. Dalam hal ini, pemerintah menunjuk PT Jalin Pembayaran Nusantara (Jalin) penyelenggara SPP-TDLN berdasarkan Peraturan Presiden Nomor 68 Tahun 2025. (ahi/hns) ... Tautan telah disalin pajak transaksi digital perbankan nasional himbara kebijakan pajak menteri keuangan spp-tdln pajak luar negeri implementasi pajak pt jalin pembayaran nusantara potensi pajak",finance
182,"Jakarta - Mengimpor barang dari China ke Indonesia semakin banyak dilakukan oleh pelaku usaha, mulai dari reseller dan UMKM hingga perusahaan dengan kebutuhan kargo dalam jumlah besar. Dalam proses import China ke Indonesia, jasa forwarder berperan membantu pengiriman barang dari supplier di China hingga proses customs clearance dan pengantaran di Indonesia. Saat ini tersedia berbagai jasa import China dengan karakteristik layanan yang berbeda. Ada yang lebih cocok untuk pembelian kecil dari marketplace seperti Taobao dan 1688, sementara lainnya memiliki kapasitas untuk menangani pengiriman dalam jumlah besar menggunakan kontainer. Berikut 7 jasa forwarder China Indonesia yang dapat dipertimbangkan berdasarkan karakteristik layanan masing-masing. SCROLL TO CONTINUE WITH CONTENT 1. Natindo Cargo Natindo Cargo menjadi salah satu pilihan forwarder China Indonesia yang melayani berbagai skala kebutuhan import. Salah satu indikator yang dapat diperhatikan calon pelanggan adalah jumlah ulasan di Google Maps yang telah mencapai 500+ ulasan, dengan rating sekitar 4,5 bintang. ADVERTISEMENT Banyaknya ulasan dapat menjadi referensi tambahan untuk melihat pengalaman pelanggan yang telah menggunakan layanan Natindo. Dengan pengalaman lebih dari 10 tahun di bidang forwarding dan import, Natindo menangani kebutuhan mulai dari import dalam jumlah kecil hingga pengiriman kargo besar. Untuk kebutuhan perusahaan dengan volume tinggi, tersedia layanan full container (FCL) mulai dari 20 feet hingga 40 feet. Di sisi lain, importir dengan volume lebih kecil juga dapat menggunakan layanan LCL dan Air Cargo. Natindo turut membantu pembelian barang dari marketplace China seperti Taobao, 1688, Alibaba, AliExpress, dan JD.COM , sehingga layanannya dapat digunakan baik oleh reseller dan UMKM maupun perusahaan yang melakukan import dalam skala besar. Dengan pilihan kapasitas tersebut, Natindo dapat menjadi salah satu alternatif bagi calon importir yang membutuhkan jasa import China untuk berbagai skala pengiriman. 2. Fastindo Cargo Fastindo Cargo menyediakan layanan forwarder China Indonesia dengan pilihan Sea LCL, Sea FCL, dan Air Cargo. Salah satu karakteristiknya adalah keberadaan warehouse di beberapa lokasi di China, termasuk Guangzhou dan Yiwu. Fasilitas tersebut dapat membantu importir yang memiliki supplier dari lokasi berbeda dan membutuhkan proses penerimaan serta konsolidasi barang sebelum dikirim ke Indonesia. Fastindo dapat menjadi alternatif bagi bisnis yang membutuhkan fleksibilitas dalam memilih metode pengiriman untuk proses import barang dari China ke Indonesia. 3. Ducking Ducking lebih menonjol pada kemudahan proses pembelian barang dari marketplace China. Platform ini mendukung pembelian dari sejumlah marketplace seperti Taobao, 1688, Tmall, dan Alibaba. Pendekatan tersebut membuat Ducking lebih relevan bagi importir kecil, reseller, dan online seller yang ingin melakukan pembelian dari China tanpa harus mengurus seluruh prosesnya sendiri. Untuk kebutuhan import dengan volume kecil, kemudahan proses pembelian sekaligus pengiriman dapat menjadi salah satu pertimbangan utama. 4. Wilopo Cargo Wilopo Cargo menawarkan layanan import dari China ke Indonesia dengan pilihan LCL dan FCL. Dengan pilihan tersebut, Wilopo dapat digunakan untuk kebutuhan pengiriman dengan volume yang berbeda. Ketersediaan FCL juga membuatnya relevan bagi bisnis yang mulai membutuhkan pengiriman dalam jumlah lebih besar dan tidak lagi hanya mengandalkan pengiriman konsolidasi. 5. Xing Lie Cargo Xing Lie Cargo menyediakan layanan import barang dari China ke Indonesia melalui jalur laut maupun udara. Layanannya juga mencakup kebutuhan import dari marketplace seperti Alibaba, AliExpress, 1688, dan Taobao. Pilihan jalur pengiriman tersebut memberikan fleksibilitas bagi importir untuk menyesuaikan pengiriman berdasarkan volume dan kebutuhan waktu. 6. CargoPro CargoPro merupakan pemain yang relatif baru di bidang jasa import China, dengan fokus pada layanan door-to-door dan konsep All-In. Tersedia pilihan LCL dan FCL, serta layanan pendukung seperti supplier sourcing. Bagi importir yang mencari alternatif baru dengan pendekatan pelayanan yang modern, CargoPro dapat menjadi salah satu pilihan untuk dibandingkan. 7. Trans Express Trans Express merupakan salah satu alternatif yang relatif baru untuk kebutuhan pengiriman dan import China ke Indonesia. Selain pilihan layanan pengiriman, customer service dan komunikasi selama proses import juga menjadi hal yang dapat dipertimbangkan. Trans Express dapat menjadi alternatif bagi importir yang ingin membandingkan pemain baru di industri forwarding. Memilih Jasa Import China Sesuai Kebutuhan Tidak ada satu jasa forwarder China Indonesia yang paling sesuai untuk semua kebutuhan. Importir yang membeli beberapa barang dari Taobao atau 1688 tentu memiliki kebutuhan berbeda dengan perusahaan yang mendatangkan satu atau beberapa kontainer setiap bulan. Sebelum memilih forwarder, perhatikan beberapa faktor seperti minimum volume, pilihan LCL atau FCL, jalur pengiriman, customs clearance, pengalaman perusahaan, review pelanggan, serta cakupan layanan dari China hingga Indonesia. Dengan memahami kebutuhan terlebih dahulu, importir dapat memilih jasa import China yang tidak hanya menawarkan harga kompetitif, tetapi juga sesuai dengan skala dan pola import masing-masing. Dengan memahami kebutuhan terlebih dahulu, importir dapat memilih jasa import China yang tidak hanya menawarkan harga kompetitif, tetapi juga sesuai dengan skala dan pola import masing-masing. Bagi Anda yang baru menyusun strategi pengadaan barang lintas negara dan memerlukan referensi prosedural lebih lanjut, Anda dapat mempelajari panduan komprehensif mengenai cara import barang dari china . Video: #Tanyadetikfinance Pak Purbaya, UMR Sekarang Cukup Nggak buat Kehidupan Gen Z? Video: #Tanyadetikfinance Pak Purbaya, UMR Sekarang Cukup Nggak buat Kehidupan Gen Z? (prf/ega) ... Tautan telah disalin jasa forwarder import barang china ke indonesia lcl dan fcl",finance
183,"Jakarta - Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menilai pemerintah daerah (pemda) belum perlu mencari sumber pembiayaan lain lewat penerbitan obligasi. Pasalnya, pemda masih memiliki cukup anggaran untuk membiayai berbagai program pembangunan. Pemda memiliki anggaran berlebih atau excess liquidity sebesar Rp 100 triliun. Menurut Purbaya, anggaran tersebut kerap kali tidak digunakan hingga tenggat waktu penggunaan setiap 31 Desember. SCROLL TO CONTINUE WITH CONTENT ""Setiap tahun tuh daerah ada Rp 100 triliun uang yang enggak kepake, di bulan Desember. Semua ada excess liquidity, excess fund di perbankan Rp 100 triliun,"" ungkap Purbaya kepada wartawan di kawasan Sunter, Jakarta Utara, Selasa (8/9/2026). Menurutnya, Pemda lebih baik menggunakan dana tersebut untuk mendanai program dan pembangunan ketimbang menerbitkan surat utang daerah. Meski begitu, Purbaya tidak melarang Pemda untuk menerbitkan obligasi jika diperlukan. ADVERTISEMENT ""Tapi basically gitu, hitungan saya sih kalau uangnya banyak, ngapain pinjam. Tapi kalau butuh ya enggak apa-apa pinjam saja,"" jelasnya. Purbaya juga mengingatkan, pengelolaan dana obligasi harus dilakukan secara tepat guna. Pengelolaan risiko ini penting untuk menghindari fraud sebagaimana terjadi pada sejumlah Pemda di Brazil. ""Kalau kita lihat pelajaran di negara Amerika Latin, Brasil kayaknya deh, itu sama. Dulu pernah regionalnya boleh, daerah-daerahnya boleh, provinsi boleh, nerbitin surat utang, dinggapnya tak bisa sama pusat, tapi ketika dia fraud ramai-ramai, yang ditunjuk pusat juga,"" terang Purbaya. Diberitakan sebelumnya, Purbaya sempat merespons rencana Gubernur DKI Jakarta Pramono Anung yang hendak menerbitkan obligasi daerah. Menurutnya, kondisi keuangan Jakarta sudah mencukupi sehingga tidak perlu mengambil langkah tersebut. Kendati begitu, Purbaya tetap mempersilakan Pemprov DKI Jakarta apabila memang instrumen itu dirasa mendesak. Namun ketika disinggung permintaan Pramono agar Dana Bagi Hasil (DBH) dicairkan jika penerbitan obligasi tidak diperbolehkan, Purbaya justru mempertanyakan posisi tawar tersebut. Ia menegaskan penahanan penyaluran DBH untuk wilayah DKI Jakarta telah sesuai dengan aturan perundang-undangan yang berlaku. ""Emang dia bisa neken ya? Ya nggak tahu, kita lihat nanti ke depan. (DBH ditahan) kan disesuaikan dengan kondisi keuangan pemerintah kan DBH itu di undang-undang APBN seperti itu,"" ujar Purbaya di Gedung DPR RI, Jakarta Pusat, Senin (7/9/2026). (ahi/hns) ... Tautan telah disalin pemda anggaran daerah excess liquidity obligasi daerah purbaya yudhi sadewa pembangunan daerah pengelolaan keuangan dana publik risiko keuangan dki jakarta",finance
184,"Jakarta - PT Telkom Indonesia (Persero) Tbk (Telkom) menyambut positif rencana pemanfaatan Gedung Graha Merah Putih (GMP) oleh Badan Gizi Nasional (BGN) secara skema Business to Business (B2B). Langkah penyewaan ini menjadi bagian dari strategi leveraging asset perusahaan untuk mengoptimalkan aset properti sekaligus membuka peluang pendapatan baru dari konektivitas digital. Direktur Utama Telkom, Dian Siswarini menyampaikan bahwa skema bisnis ini dijalankan secara proporsional dengan tetap mengedepankan tata kelola perusahaan yang baik (Good Corporate Governance). ""Bagi TelkomGroup, rencana penyewaan gedung GMP oleh BGN merupakan bentuk leveraging asset yang dapat menghadirkan peluang bisnis baru, termasuk melalui penyediaan layanan konektivitas dan solusi digital unggul dari yang kami miliki,"" ujar Dian dalam keterangannya, Selasa (8/9/2026). SCROLL TO CONTINUE WITH CONTENT Optimalisasi GMP ini juga dimanfaatkan Telkom untuk menata ulang klasterisasi ruang kerja internal yang sebelumnya masih tersebar di beberapa lokasi di Jakarta. Penataan ini ditujukan agar kolaborasi antar unit kerja menjadi lebih terintegrasi. ""Saat ini, sejumlah unit masih yang berkaitan tersebar di berbagai lokasi kerja di Jakarta. Melalui penataan ini, kami ingin menciptakan lingkungan kerja yang lebih terintegrasi sesuai stream masing-masing unit. Harapannya, ini dapat membuat kolaborasi menjadi lebih mudah, proses kerja semakin efektif, dan produktivitas karyawan semakin meningkat,"" jelas Dian. ADVERTISEMENT Proses transisi penempatan ruang kerja BGN di GMP akan dilakukan secara bertahap setelah seluruh pembahasan negosiasi rampung. Telkom memastikan keamanan, keselamatan, serta kenyamanan operasional karyawan tetap menjadi prioritas utama. ""Berdasarkan hasil survei dan diskusi bersama Telkom, BGN menyampaikan rencana pemanfaatan GMP untuk ruang kerja serta beberapa fasilitas workstation standar. Pemanfaatan tersebut akan dilakukan setelah proses penataan unit-unit di Telkom dan pemindahan peralatan kerja existing ke lokasi yang telah disepakati bersama,"" lanjut Dian. Bersamaan dengan langkah tersebut, Telkom melanjutkan peremajaan Telkom Integrated Operation Center (TIOC) menggunakan teknologi kecerdasan buatan (AI) dan otomasi. Penataan ruang kerja ini diharapkan mempercepat koordinasi operasional perusahaan secara keseluruhan. ""Penataan ini diarahkan pada pengelompokan unit berdasarkan karakteristik bisnis, sehingga setiap unit dapat menempati lokasi yang lebih terintegrasi. Dengan demikian, koordinasi dan kolaborasi dapat berlangsung lebih cepat, efektif, dan pada akhirnya meningkatkan produktivitas,"" pungkasnya. Video Sudaryono Benarkan Graha Merah Putih Telkom Bakal Jadi Markas BGN Video Sudaryono Benarkan Graha Merah Putih Telkom Bakal Jadi Markas BGN (prf/ega) ... Tautan telah disalin graha merah putih bgn pt telkom",finance
